ID,target,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7
7484d14d0,1900000,-0.111418166,-0.237953556,0.0372645668,0.0381703487,-0.277308006,-0.073995557,0.3324049117
7487f0005,10000000,0.3565844523,-0.518555032,-0.351705689,-0.350331161,1.4410110387,-0.166337598,0.3529374628
748db6ce4,1300000,0.7133501194,0.7114466356,-0.096044052,-0.650577032,-0.552533459,0.7362165961,1.986505839
749d79870,2000000,0.7389004364,-1.226946177,-1.110481998,-0.175865381,-0.388339655,1.0791178534,2.693466844
74a437491,300000,-0.270605477,-0.182732846,0.0613585258,-0.052032717,0.0367040126,-0.155272316,-0.028117615
74a7bd925,8266666.66,1.4557259469,-0.302219436,-3.434298735,0.8127161585,-0.871174205,-2.067169476,-4.750751425
74d14eef8,100000,0.1019909561,-1.150440654,0.1046302242,-0.784068708,1.7927790084,-2.011482557,-0.731746962
74e012cd0,195000,0.1743461735,-0.693521413,0.0270896689,-0.124441067,-0.494061099,0.7132394357,-0.442281138
74f667855,5400000,-0.238264164,-0.15015339,-0.021841474,0.0083747946,0.1391611896,-0.088741105,-0.086393941
74f6d27c6,5346500,1.3978253589,0.3439384704,-4.039022726,1.2738179215,-2.221701973,2.5760362358,2.1387210372
74fcfcfe1,575000,0.4198710066,-0.563787188,0.9655789697,2.8858094377,-0.205318777,0.3974164173,0.1488737221
750ae1cdf,25000000,18.21880339,-7.044084716,13.593480378,14.169749168,-1.127712684,7.2233110179,-9.28314854
75101b643,8400000,-0.054411068,-0.255037657,0.0321233135,0.0617403717,-0.075628296,-0.194669416,-0.654177864
751b1b188,308000,-0.308945704,-0.169105918,0.1062946372,-0.063393509,-0.121853752,-0.121676652,0.0107988339
7524e43a6,1300000,-0.197870285,-0.202610689,-0.012179281,-0.006105251,0.0146716246,0.0996279392,-0.103618456
7546cd7b2,600000,-0.224117271,-0.321760992,-0.097660624,-0.069452635,-0.413685135,-0.196530963,0.1943708732
755de28a1,14000000,0.3572718131,-1.444619898,-0.077090346,-0.968773174,2.6066324782,-3.016072984,-0.08829092
7571ea529,30000,-0.314073435,-0.179435319,0.102816081,-0.059257011,-0.137677817,-0.120992543,-0.022593328
7596df8a3,500000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
759897c5b,1525000,-0.124138469,-0.141666214,-0.108618935,-0.145137714,0.7237538544,-0.450878481,0.1692587582
75af37bb2,3000000,-0.137865443,-0.155964435,-0.217935995,0.1614808594,-0.411235103,-0.142702058,-0.32010575
75d959106,10000000,3.0542455999,-4.195814984,-5.667307401,1.0843128727,-2.419334891,-1.690413964,-0.379196733
75d9e0039,6048800,-0.231725791,-0.073351899,-0.08049108,0.0383095575,0.0651971786,-0.251406906,-0.403376059
760611ca6,12000000,0.8179312936,-2.048239208,0.2307413937,-1.639708865,5.7897722167,-4.442711438,1.1545320583
7606ec5aa,7036000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
76108dec9,3000000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
76238d312,1200000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
76404edfc,2831000,1.6323713852,-0.37896139,-1.523371672,-1.624847695,4.5897564422,-0.008454094,-0.08513232
76476a6f0,40000,-0.302374533,-0.18409225,0.1490579227,-0.03753142,-0.09435698,-0.139685449,0.1158643446
7651b4aad,10800000,0.4482200753,-0.719948708,-0.414660819,0.3728455999,0.3689898651,-1.099046809,-0.03066125
76871f0f0,1973000,-0.102784023,-0.33163418,-0.039615238,-0.1249672,-0.009072177,-0.211732805,0.0845255617
768828448,420000,1.0839430905,-0.958742164,0.2513603168,-0.5936986,4.5039017473,-2.585383107,-0.086619846
76908e43d,143333.34,-0.288584238,-0.171528943,0.0781479346,-0.042599981,-0.066147938,-0.119369841,-0.050293807
76adfbfa4,472000,-0.190857868,-0.312627206,-0.085860694,-0.055510434,-0.114439534,-0.267807957,-0.03373513
76b5a79e9,518000,0.1373499165,-0.36152268,0.3562788201,-0.516842284,1.3754086301,1.9456381121,-1.967021802
76c8ecce0,400000,3.7179902519,-5.322543004,-7.028398972,1.9451683049,-3.616271531,-0.231729604,-1.491909423
76dfe266e,149000,-0.291439737,-0.169585205,0.1022691684,-0.034288311,-0.060393792,-0.123997407,0.0449313797
76e1918a1,31000000,-0.111191134,-0.589885109,0.6654641635,-0.020228321,1.1457975836,1.4106905391,1.587918894
770dad2e6,2000000,-0.214665824,-0.191248909,0.0441287079,0.1193200138,-0.028007597,-0.217453785,0.2988041188
772f5c776,2000000,-0.091784297,-0.619442829,0.7665693642,-0.193698753,1.3557413801,2.0841723089,2.0272756566
773007efe,860000,0.5935156955,-0.778402292,0.4333047881,-0.711663172,1.3763939469,0.7530439715,1.0468853585
775bc7189,18462000,0.9648679658,-1.274631965,-0.721329909,-0.570505493,2.4105073797,0.6706859741,-1.0996082
7761ce953,400000,0.6409144348,-0.053021793,-0.358699456,2.6549985025,-1.571037162,0.4421326199,0.7646914294
7767e8b1e,600000,-0.175550493,-0.168120069,-0.106845767,0.0093488586,-0.072196681,-0.046132988,-0.025990195
777adddcd,200000,-0.27349715,-0.197420233,0.0591031724,-0.062363011,0.0140702023,-0.154233883,-0.074285703
777e4c57c,8666666.66,0.469521352,-0.36877763,-0.526521208,0.1405599396,1.0048701764,-0.040215908,-0.406322446
77953c8fa,1600000,-0.208814568,-0.26673394,0.1327564992,-0.179382019,0.2226733348,-0.199775202,0.092758081
77ab07025,106000,-0.244490384,-0.20777607,0.0823723123,-0.027980787,-0.154349691,0.0462930641,-0.187501935
77b793624,4000000,0.3389216224,-0.733939034,1.1311949416,0.0106991525,0.4506026452,0.6942341705,-0.949017762
77c9cd659,11000000,0.5831968465,-0.376301289,-0.586160335,0.060610653,2.6262082942,0.7039522432,1.1751102851
77e0570a9,5900000,1.6416301851,-2.124469322,-2.173926748,0.3128013942,-0.283687354,-0.396968547,-0.90779662
78060769a,633333.34,0.5997382214,-0.323419657,0.5855245875,-1.123764374,-1.733706955,-0.765615528,-2.693744417
780aa4377,460000,0.3161466312,-0.243069414,0.8982453711,-1.026553475,-0.25673385,0.4134935433,-0.447446429
780ace699,2000000,0.3025123781,-0.307770229,-0.189071636,-0.745868883,1.4078730113,0.015190452,0.6053755469
780d1a5f0,1408000,-0.227838698,-0.334743169,0.1426186444,-0.118024073,0.3029084683,-0.230874467,-0.133314678
7810d478c,2466666.66,-0.089677752,0.0644018675,0.1716212947,-0.197906252,0.3711387629,0.1515073286,0.3681967206
7819a09fe,800000,-0.301444924,-0.147179137,0.0774510953,-0.046665677,-0.086088591,-0.087784406,0.023666118
781a2c850,7146000,-0.036169642,0.0854289701,0.2197957233,-0.073683081,0.9179366686,0.5140321715,1.3354843796
783260526,2267500,-0.259984315,-0.211480341,0.2410392437,-0.11970066,0.0380279452,0.0714257288,0.3281564329
784245b3c,11000000,0.3182124095,-0.695802274,-0.585033193,-0.41825886,-0.598530969,1.0300246655,-0.398742197
785a3c1d1,20000000,0.1450031795,-0.175977012,-0.343553384,-0.027071518,0.186015021,1.0337158271,-0.704275618
7862786dc,3513333.34,0.4728763599,-0.544437763,0.1998795848,-0.842450562,-0.767447755,0.1436258961,-0.648126524
788aea1a9,3600000,-0.02496817,-0.160069297,-0.250145068,-0.051556771,0.7513184276,-0.347330157,0.0442495784
789543b1c,800000,0.2402749522,-0.119580927,-0.864025469,-0.024263798,-1.168516172,1.4191999843,0.3993659831
78b2f3304,16469000,1.8089263684,-2.438416064,0.0092730983,-1.7254035,7.1891388422,-0.49719548,-4.035937287
78c27fe37,4333333.34,1.8683080038,-2.015950555,-2.544408049,-0.089669883,-0.137225719,-1.232822706,0.3399725104
78eb3c03d,30000,-0.290942583,-0.209178148,0.0974845674,-0.019159665,-0.17866688,-0.110295473,0.0106141253
78f1570a3,3191666.66,-0.21975308,-0.082621114,0.1923349448,-0.22065559,0.0941935225,-0.051800005,0.4352377938
78ffe9f50,13800000,0.3475955645,-0.090269975,0.24194289,-0.69168056,1.9448621464,-1.248064154,0.6365160116
790354bd0,2760000,-0.043639845,-0.393275365,0.3446094601,-0.03602586,0.5064976738,0.9488831818,1.2868620518
7912a3c9f,10000000,2.7562843264,-3.826804202,-4.820251784,0.25848067,0.6329196191,-3.338363682,-0.709961475
7962acfb8,5223600,0.6249590492,-0.4592088,0.1729819798,0.7017622399,-1.029729008,1.0110443117,1.3784430732
797f9a515,27498285.72,3.471792788,-2.150496548,-5.252620093,0.5533933951,6.7952469098,-4.901949944,-1.763434527
7984c90b2,20000000,0.2087343375,-0.231782172,0.2728679714,0.0645317762,2.566669132,1.9074365676,2.6024016637
79a7b0811,4000000,-0.150668135,-0.465277049,0.4207993224,-0.033694476,0.5645133781,0.8057121854,0.8527725176
79b29ecd8,600000,-0.273380512,-0.182258242,0.0769417563,-0.085721143,-0.195622295,-0.02486878,0.0147925801
79bb2501c,7333333.34,-0.057403744,-0.253631681,-0.305613988,-0.080714218,0.3126771316,-0.226785858,0.1646647093
79becbdf0,20000000,0.0616658422,-0.522086287,0.0927303321,-0.272768366,-0.374032299,0.2898425372,0.1252029198
79d37f6f8,26000000,0.0349122728,-0.158711349,-0.42267389,0.1005104689,0.2990429198,0.3009142533,-0.170192212
79e655c4b,1800000,0.4490259983,-1.314541605,-0.272236324,-0.263116988,-0.055775324,-0.843365674,-1.851995171
79fa99e52,1642000,0.3038541228,0.3242952634,-0.14692171,1.1858754787,-0.150824139,0.2795530432,-0.786903352
79fe70267,400000,2.6374153838,-3.749644548,-4.116001381,1.2543758828,1.5327222041,-0.329141558,-1.145305509
7a02d3d04,2500000,-0.066714036,-0.625068162,-0.382499308,-0.069145882,-0.795997163,-0.260154182,0.5990684645
7a5cd9bc4,971428.58,0.3863734366,-0.717858914,0.0135060022,-0.401322834,-0.321597416,0.1548900354,-0.56430343
7a6169245,5126666.66,-0.039941147,-0.076583076,0.0548456166,-0.046809189,-0.188328009,-0.229739663,0.1708364707
7a6a7a5a8,546666.66,-0.267244929,-0.20473422,0.1046538415,-0.125469309,-0.117947393,-0.106337805,-0.01718182
7a75835bb,20000000,0.4137689287,0.253509154,-0.872545688,0.1765027363,1.3186411064,0.734703183,0.8987016793
7a8669aa0,140000,-0.16567603,-0.03480091,-0.280660515,0.1006606955,-0.43750588,0.0995800533,-0.104979388
7a8749e2c,4000000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
7a90d584c,30000000,3.296754584,-1.75979675,-1.002017282,-1.919140899,15.972856362,-3.931147943,-5.073220134
7a93406a5,1200000,1.0980095968,-2.444000397,-1.293194554,-0.635982407,0.6664010668,-2.028756314,0.132494543
7a9cc1aef,14000000,1.7199428385,-0.200876026,-2.871742374,0.697074263,-0.012099487,-1.489218715,-2.81336223
7acf1293e,700000,-0.232970122,-0.1318016,-0.045076667,-0.071953239,-0.052162389,0.0012903189,0.0683480641
7ad89cdc8,31000000,1.2824039842,-0.830324575,1.7271469137,-2.203871674,7.301485942,0.6958086638,-2.24574929
7af6415fd,37333.34,-0.218704865,-0.245039049,0.0354362221,-0.109982161,-0.018101552,0.0213183392,-0.068453512
7aff56eda,28800000,-0.309250892,-0.191247684,0.1009531012,-0.055496686,-0.12379122,-0.127472082,-0.043313405
7b1497642,3226000,1.4568698586,-1.409265686,0.166291819,1.4568708241,1.513232042,-2.3760218,1.7105762866
7b1d7e115,15800000,0.7086536665,-0.383180828,-0.969863547,0.6099557506,0.0566819093,1.2243814758,1.5834171574
7b2fdf202,20000000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
7b303316c,24000000,0.9622115993,0.8543730273,-1.420968729,-0.771914331,0.4613914295,2.7856781531,0.79989853
7b33ec849,300000,-0.241291262,-0.255516212,0.1885456907,-0.002952413,0.0519392033,-0.016399029,-0.20708972
7b49088ef,134000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
7b5f2cda1,300000,-0.314071103,-0.17831686,0.1025569456,-0.059215829,-0.136418775,-0.120835104,-0.021813997
7b7af9dda,10000000,-0.244539719,-0.3173772,0.3116048889,-0.101525925,0.3309439109,0.571205735,0.6209567541
7b821bfa8,20000000,-0.222210708,-0.37000272,0.0358067225,-0.034253299,-0.09372238,-0.103906835,-0.250190461
7b94e3822,16000000,-0.2774024,-0.258117413,0.1077603245,-0.102048504,0.0500387297,-0.206543734,-0.04063908
7ba0d7fc5,17920000,12.175408271,-12.7703584,-20.47117447,1.4971649186,4.8173907114,-11.66093198,-1.120853065
7ba151fb4,2524833.34,1.8705609051,0.0885566821,1.6504305735,1.4205748179,-0.448209599,-0.755293028,-1.60261317
7ba1f7330,2429000,-0.283540846,-0.183605656,0.1594068923,-0.095274447,-0.000468005,0.029223201,0.1975551042
7ba7e7ee5,2680000,0.4036880632,-0.761528228,-0.438221421,-0.05473644,-0.252559433,-0.230814608,-0.153275291
7bc00687f,6000000,-0.196855819,-0.370404106,-0.140522054,-0.011323161,-0.395969663,-0.067612177,0.1327159923
7bc88049d,2800000,0.9415613292,-1.156386678,-0.657549262,-0.577258864,0.1520015396,3.065243377,-2.085001067
7bcb00da7,20000000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
7bd08add8,7000000,11.872847515,-13.82879502,-19.5614082,1.4862744839,3.6652362862,-12.12734244,-2.530947647
7be3c92dd,104000,-0.310936912,-0.176637785,0.094447593,-0.055635686,-0.121317834,-0.12665693,-0.025184538
7bf90269f,30000,-0.255914115,-0.249172219,0.0604286136,0.0449510765,-0.099047686,-0.110597946,-0.054892537
7bfa3049a,1700000,0.7351029406,-0.470233136,1.1161035851,1.8240833756,-0.444610345,-1.087448252,0.3493296107
7c17169f4,4000000,0.1104285188,-0.11139379,0.4284177405,0.5293881294,1.1628791043,-0.191574698,2.8683954189
7c23b8664,10000000,-0.242543236,-0.103959751,-0.051002731,-0.008372632,-0.154318984,-0.230967242,-0.314173131
7c26cb92c,33351333.34,2.812975747,-3.014575675,-2.953094375,-1.082634393,3.4264500212,-2.285839021,1.1216037597
7c27906f7,5000000,0.6137829123,-0.318358203,-1.047821152,0.0279700542,3.1839041293,-2.190568532,-1.923704282
7c429d835,3000000,-0.047344029,-0.020108422,0.1314995442,-0.26336142,0.1105023732,0.0111061499,0.5943391393
7c44fba26,466666.66,-0.268845324,-0.253467656,0.1181744104,-0.086842676,0.0924787453,-0.173551902,-0.075696622
7c4c2d2e2,1400000,0.3248032164,-1.118171817,-0.722909148,-0.154633933,-0.746039765,-0.226879424,0.32392187
7c6f59434,900000,0.7763111142,-0.388319426,-0.80813103,-0.182762992,2.3305938725,1.7834274164,-0.283434254
7c7548d20,600000,0.0819858401,-0.485621064,-0.542078735,0.0842464952,-0.359635937,0.3706614865,0.3859635892
7c80de3db,14000000,-0.129700859,0.1971110743,-0.230276658,0.1297861474,0.527306938,0.1827222181,0.2380744737
7c8923e00,18040000,-0.096352164,0.0846149057,-0.411306465,0.159599874,0.9288714619,-0.246116882,0.1467617872
7c8af2aec,5000000,0.4185031913,-0.959508341,-0.913789003,-0.077520414,0.4507239383,-0.848511744,0.0932996353
7c977158c,145000,-0.243617873,-0.248658241,0.0592882911,-0.091642904,-0.125112545,0.0659031892,-0.039281082
7c9e3d6f3,35203333.34,0.3261929279,-0.430456976,0.4300058265,1.1215265564,0.2300070487,-0.369266168,-2.011457873
7ca8fc00a,5300000,0.8299677419,-0.747468077,-0.730311108,-0.703358205,1.3731006682,0.3172989905,-0.101815018
7cb1cd8ae,2000000,-0.308860445,-0.167520893,0.0913288127,-0.056434924,-0.114104588,-0.118094526,-0.011356936
7cbb8a6d8,98000,-0.304936721,-0.165918778,0.1035164698,-0.065863653,-0.106142959,-0.121240945,0.021078256
7cbd53ab6,110000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
7cc2a946f,8100000,-0.211143076,-0.303687879,0.2238785886,-0.21529793,0.2842839575,-0.337032294,0.2728431396
7cf7c31c6,60000,-0.281556806,-0.198520295,0.0872594582,-0.07518881,-0.079385065,-0.048696296,-0.027116482
7d0661107,2900000,0.5695608547,-0.448311648,-1.182206495,0.1048386332,0.1464534117,1.845743412,0.0996220837
7d1b89277,2546666.66,0.1741935425,-0.499704043,0.1013881419,-0.224437095,0.5084407915,-0.258920237,-0.116232216
7d22c90d1,4400000,-0.253224283,-0.064655516,0.1410669195,-0.060913606,-0.023166748,-0.190254191,0.3789772022
7d2dee460,20000000,0.1523430643,0.0992334524,0.2647005632,-0.754641876,1.1442445122,-0.619031711,0.4444477112
7d4b5b291,1545200,0.2919067563,0.0522876831,1.1672856541,-0.651230806,1.6464225882,-0.398201783,2.3910381714
7d4fdc676,26300000,0.6133868909,-0.764051923,-1.446204979,-0.062476796,0.4085034533,0.8548715751,0.4873233384
7d5ca8393,10000000,0.3018555352,-0.669942086,-0.105456104,-0.638251584,2.8791468096,-1.626318734,0.7320805312
7d5ddec9b,300000,-0.138690158,-0.138485998,0.1927435753,-0.221904977,0.3902648268,-0.279380348,0.1504023155
7db067ab5,1000000,0.2167111889,-0.691755683,0.6436743813,-0.871961248,2.0865882967,2.5274037281,-2.425798585
7dca4abbd,1500000,5.1753010139,-7.9033947,-11.46065308,0.6743589579,-10.52148389,-0.056884025,8.4202898308
7df968601,4480000,0.8305690985,-0.881744656,0.7263313177,-1.318271806,4.1151301997,-2.811592146,0.716697877
7e147b81f,1666666.66,0.2288530072,-0.718374121,-0.018636221,-0.23749481,-0.927026652,-0.623981149,-0.243669677
7e2052d8c,36986000,1.1806683452,-0.932048017,0.3487888647,-2.70608959,-1.667663917,0.4345070254,0.046754251
7e33451c7,40000000,0.3303483647,-0.631390028,1.6734427432,-0.340550174,2.395954927,0.2119009544,2.8810394318
7e354e8dd,40000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
7e45f5bd5,14145000,1.5678217081,-0.274317416,-2.021336572,-1.058155327,1.204278972,1.6590118578,2.8865476032
7e5244b68,520000,-0.163716999,-0.257501534,-0.25544844,-0.029363446,-0.254215812,-0.099162799,0.2457396741
7e5d74c3f,7100000,-0.165304331,-0.201006252,-0.234337626,0.0352323689,0.2985830155,-0.297519038,-0.033735221
7e8d06e00,1320000,1.5485127368,-0.031478606,1.6556075759,-1.916900102,5.7030393222,-2.376397725,0.8249598248
7e907911b,400000,-0.261903637,-0.235635629,0.0708179136,0.0088585077,-0.214030388,-0.059009257,-0.034012762
7e9eaaf25,600000,-0.212039944,-0.31041369,0.0470726914,0.0174715222,-0.109981718,-0.044173105,0.1078234771
7eaf22e2b,160000,0.3749758357,-0.805515157,-0.702843722,-0.007449459,-0.423695467,0.3128662911,0.668520486
7eb9606d9,800000,0.6529667801,-1.386479235,-0.373768679,-0.574638422,2.5184658607,-1.022008265,-1.0637508
7ebba2c97,2200000,1.6321359439,-1.496839636,-0.615971091,0.5927929594,1.5244164582,-0.953310985,0.1070013011
7ebdd3164,2000000,-0.173086891,-0.28256686,-0.112643104,-0.033893926,-0.127066836,0.1003722174,0.3855556529
7ec5a9a38,1612000,2.8985696746,-2.006056563,5.7270211667,-1.900096016,8.069128287,2.7791550698,-4.663722677
7ec77ab8d,8000000,0.3939815516,-0.268143539,1.0349654444,1.7275501638,0.3145435276,-0.771183264,0.2235617422
7eff51074,10000000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
7f1320729,9046666.66,0.6607102973,-0.667840926,0.2194147191,-0.15323924,3.4504459829,-0.925097032,-0.408749123
7f18e6292,106000,-0.094546763,-0.218792766,0.3745639078,-0.207279914,0.4128360525,-0.150731426,0.0583878541
7f307ce5b,200000,-0.304785036,-0.182936487,0.1161716828,-0.064356578,-0.115110837,-0.138167389,-0.012009026
7f38dc37a,10900000,0.2119665182,0.7145669622,-0.093122366,-0.27890269,1.6895062616,0.3445068973,2.1061120976
7f5dc5e8d,4000000,1.1894066626,-1.145634928,-0.56529315,-1.49153638,0.7857578545,3.6730685482,-1.331296885
7f634e206,10000000,4.5721139818,-3.672970005,-4.229985458,-1.182159091,9.6013100962,-0.390016339,-9.274292857
7f6a42ec9,5000000,1.0829507866,-0.328662073,1.6129393263,-1.807510577,-0.788579391,0.1180019994,-1.094296843
7f7b83e18,11000000,0.9313677067,-1.049896319,0.7665231318,-1.322097317,1.9663288791,1.1918545285,-2.42128187
7f8c507d3,7765000,1.0951177059,0.353035951,-1.886381955,0.0450944727,0.7310110351,1.5251723136,0.024582074
7f8d755dd,4800000,-0.227917333,-0.227584759,0.1274257497,-0.233966209,0.043030916,-0.021029629,0.153506328
7f9661998,100000,-0.271222541,-0.21059091,0.0482051278,-0.073159605,-0.108405878,-0.159489465,0.0138014453
7fb9c1532,6000000,0.9053814533,-0.27054892,-1.260992875,1.0578100289,0.7738140756,0.4952850803,-0.476044458
7fc10350e,3414000,0.6336319376,-0.17317135,0.2190599761,0.4981181935,-0.922346266,0.3627777605,0.9221185203
7fdea96a7,6000000,0.3889196637,-0.262845354,0.8136728399,-0.876606807,0.3722685351,1.2768912633,0.2366036961
7fe5ac8b3,400000,0.5907511913,-1.348142471,0.5600296218,0.2926349141,2.2564098684,1.5656199169,-3.457622396
7ff0185d5,50000,-0.312193534,-0.178936325,0.101610116,-0.06120551,-0.129092234,-0.117186865,-0.016456546
7ff66b22b,2253333.34,0.9164479121,-1.1401123,0.0753424767,-1.258899036,2.7776949695,-0.096460306,-2.161220861
